Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-10-01T02:03:00+00:00,False,Not applicable,51.271844,0.037031,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T10:30:00+00:00,False,Not applicable,51.307211,-0.550512,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T10:30:00+00:00,False,Not applicable,51.307211,-0.550512,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T13:45:00+00:00,False,Not applicable,51.235701,-0.577499,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T16:36:00+00:00,False,Not applicable,51.239218,-0.204705,Male,18-24,White - Any other White ethnic background (W9),White,,Article for use in theft,Nothing found - no further action,,
Person search,2015-10-01T16:36:00+00:00,False,Not applicable,51.239218,-0.204705,Male,over 34,White - Any other White ethnic background (W9),White,,Article for use in theft,Nothing found - no further action,,
Person search,2015-10-01T17:35:00+00:00,False,Not applicable,,,Female,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-01T18:06:00+00:00,False,Not applicable,51.333231,-0.269999,Male,over 34,Not Stated (NS),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-01T18:40:00+00:00,False,Not applicable,51.268669,-0.568755,Male,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T18:45:00+00:00,False,Not applicable,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-01T19:25:00+00:00,False,Not applicable,51.268063,-0.564817,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T19:25:00+00:00,False,Not applicable,51.268063,-0.564817,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-01T22:50:00+00:00,False,Not applicable,51.440091,-0.509059,Male,18-24,Not Stated (NS),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-02T09:23:00+00:00,False,Not applicable,51.431743,-0.410212,Male,over 34,Black or Black British - Any other Black ethnic background (B9),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T09:23:00+00:00,False,Not applicable,51.432945,-0.418011,Female,25-34,Chinese or other ethnic group - Any other ethnic group (O9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T09:30:00+00:00,False,Not applicable,51.426419,-0.426205,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-02T12:20:00+00:00,False,Not applicable,51.385630,-0.501675,Female,over 34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2015-10-02T12:29:00+00:00,False,Not applicable,51.240814,-0.167824,Male,over 34,Not Stated (NS),,,Stolen goods,Suspect arrested,True,
Person search,2015-10-02T12:31:00+00:00,False,Not applicable,51.240814,-0.167824,Male,over 34,Black or Black British - African (B2),Black,,Stolen goods,Suspect arrested,True,
Person search,2015-10-02T13:59:00+00:00,False,Not applicable,51.213868,-0.805992,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T14:00:00+00:00,False,Not applicable,51.435433,-0.516145,Female,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T14:00:00+00:00,False,Not applicable,51.435433,-0.516145,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T14:00:00+00:00,False,Not applicable,51.435433,-0.516145,Female,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T15:34:00+00:00,False,Not applicable,51.348677,-0.257067,Male,18-24,Black or Black British - African (B2),Black,,Controlled drugs,Offender given penalty notice,True,
Person search,2015-10-02T16:23:00+00:00,False,Not applicable,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T16:30:00+00:00,False,Not applicable,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T16:30:00+00:00,False,Not applicable,51.384972,-0.512115,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T16:30:00+00:00,False,Not applicable,51.384972,-0.512115,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T22:20:00+00:00,False,Not applicable,51.170392,-0.171961,Male,over 34,White - White British (W1),White,,Controlled drugs,Local resolution,True,
Person search,2015-10-02T22:25:00+00:00,False,Not applicable,51.293127,-0.489886,Male,18-24,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Suspect arrested,False,
Person search,2015-10-02T22:32:00+00:00,False,Not applicable,51.293127,-0.489886,Male,18-24,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-02T22:50:00+00:00,False,Not applicable,51.440091,-0.509059,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-02T23:26:00+00:00,False,Not applicable,51.435827,-0.476035,Male,25-34,White - Any other White ethnic background (W9),White,,Firearms,Nothing found - no further action,,
Person search,2015-10-02T23:45:00+00:00,False,Not applicable,51.385247,-0.511819,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,False,
Person search,2015-10-03T01:40:00+00:00,False,Not applicable,51.256345,-0.545090,Male,18-24,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2015-10-03T03:00:00+00:00,False,Not applicable,51.282516,-0.075997,Male,18-24,White - White British (W1),White,,Firearms,Offender given drugs possession warning,True,
Person search,2015-10-03T09:40:00+00:00,False,Not applicable,51.220755,-0.189457,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T15:00:00+00:00,False,Not applicable,51.312393,-0.606307,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T15:12:00+00:00,False,Not applicable,51.312393,-0.606307,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T15:30:00+00:00,False,Not applicable,51.228806,-0.158518,Male,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-03T15:32:00+00:00,False,Not applicable,51.237772,-0.164779,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T15:34:00+00:00,False,Not applicable,51.238941,-0.165950,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T17:38:00+00:00,False,Not applicable,51.266700,-0.210573,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2015-10-03T18:30:00+00:00,False,Not applicable,51.366470,-0.279937,Male,10-17,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-10-03T20:00:00+00:00,False,Not applicable,51.291393,-0.103666,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T21:59:00+00:00,False,Not applicable,51.343350,-0.270752,Male,10-17,White - White Irish (W2),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-03T23:03:00+00:00,False,Not applicable,51.338196,-0.745039,Male,,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-10-04T00:18:00+00:00,False,Not applicable,51.236824,-0.576676,Male,25-34,White - White Irish (W2),White,,Controlled drugs,Nothing found - no further action,,
