Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-02-01T14:35:00+00:00,,,53.238294,-4.325983,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-02-02T10:45:00+00:00,,,52.930609,-4.133479,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-02-02T11:25:00+00:00,,,52.928568,-4.136979,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-02-02T12:30:00+00:00,,,52.928568,-4.136979,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2016-02-02T12:35:00+00:00,,,52.928568,-4.136979,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,False
Person search,2016-02-03T02:10:00+00:00,,,53.180824,-3.421528,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,False
Person search,2016-02-03T02:13:00+00:00,,,53.180824,-3.421528,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,False
Person and Vehicle search,2016-02-03T13:20:00+00:00,,,53.105358,-4.295658,Male,over 34,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,False,False
Person and Vehicle search,2016-02-03T13:20:00+00:00,,,53.105358,-4.295658,Male,over 34,White - White British (W1),White,,Stolen goods,Article found - Detailed outcome unavailable,False,False
Person search,2016-02-03T14:46:00+00:00,,,53.306159,-4.629122,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
