Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-06-01T09:18:19+00:00,True,,52.039894,1.100796,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T09:20:02+00:00,True,,52.036439,1.089547,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T09:20:11+00:00,True,,52.075632,1.116936,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T09:23:01+00:00,True,,52.039894,1.100796,Male,over 34,White - Any other White ethnic background (W9),,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T09:40:16+00:00,True,,52.039894,1.100796,Male,over 34,Black or Black British - African (B2),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T09:45:27+00:00,True,,52.039894,1.100796,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T09:45:52+00:00,True,,52.036439,1.089547,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T10:05:13+00:00,True,,52.039894,1.100796,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T10:14:44+00:00,False,,52.039894,1.100796,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Suspect arrested,False,False
Person search,2015-06-01T11:20:34+00:00,True,,52.041063,1.095335,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T11:24:44+00:00,True,,52.039894,1.100796,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Offender given drugs possession warning,False,False
Person search,2015-06-01T11:31:45+00:00,False,,52.476329,1.751268,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,True,False
Person search,2015-06-01T11:45:01+00:00,True,,52.039894,1.100796,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T11:45:08+00:00,True,,52.039894,1.100796,Female,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T11:45:10+00:00,True,,52.037902,1.102321,Female,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T12:30:30+00:00,False,,52.275037,0.709094,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T12:30:30+00:00,False,,52.275037,0.709094,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T12:40:42+00:00,False,,52.271352,0.712505,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T13:00:59+00:00,False,,52.037902,1.102321,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T13:06:56+00:00,False,,52.039894,1.100796,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T13:15:00+00:00,True,,52.039894,1.100796,Male,18-24,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T15:00:14+00:00,False,,52.101721,1.109190,Male,18-24,Asian or Asian British - Bangladeshi (A3),Asian,Misuse of Drugs Act 1971 (section 23),,Nothing found - no further action,False,False
Person search,2015-06-01T19:25:46+00:00,False,,52.190578,1.009063,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,False,False
Person search,2015-06-01T21:00:22+00:00,False,,52.020796,0.749863,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),,Offender given drugs possession warning,False,False
