Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-11-01T02:02:00+00:00,,,52.190855,0.137010,Female,18-24,White - White British (W1),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-01T02:05:00+00:00,,,52.190855,0.137010,Male,18-24,Black or Black British - Any other Black ethnic background (B9),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-01T02:05:00+00:00,,,52.190855,0.137010,Male,18-24,White - White British (W1),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-01T16:10:00+00:00,,,,,Male,10-17,Not Stated (NS),,,Stolen goods,Article found - Detailed outcome unavailable,,
Person search,2015-11-01T16:10:00+00:00,,,52.224131,0.149530,Male,10-17,White - White British (W1),,,Stolen goods,Nothing found - no further action,,
Person search,2015-11-01T18:45:00+00:00,,,52.664548,0.160552,Male,25-34,White - Any other White ethnic background (W9),,,Stolen goods,Nothing found - no further action,,
Person search,2015-11-01T19:15:00+00:00,,,52.585194,-0.268649,Male,10-17,White - White British (W1),,,Article for use in theft,Nothing found - no further action,,
Person search,2015-11-01T19:15:00+00:00,,,52.585194,-0.268649,Male,10-17,White - White British (W1),,,Article for use in theft,Nothing found - no further action,,
Person search,2015-11-01T19:30:00+00:00,,,52.585194,-0.268649,Female,10-17,White - White British (W1),,,Stolen goods,Nothing found - no further action,,
Person search,2015-11-01T22:00:00+00:00,,,54.566867,-3.562397,Male,18-24,Asian or Asian British - Any other Asian ethnic background (A9),,,Controlled drugs,Offender given drugs possession warning,,
Person search,2015-11-01T23:15:00+00:00,,,52.338840,-0.180115,Male,10-17,Asian or Asian British - Pakistani (A2),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-02T12:30:00+00:00,,,,,Female,10-17,White - White British (W1),,,Offensive weapons,Suspect arrested,,
Person and Vehicle search,2015-11-02T12:45:00+00:00,,,52.576301,-0.238701,Male,over 34,White - White British (W1),,,Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2015-11-02T15:45:00+00:00,,,54.552758,-3.548297,Male,25-34,Asian or Asian British - Pakistani (A2),,,Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2015-11-02T15:45:00+00:00,,,54.552758,-3.548297,Male,25-34,Asian or Asian British - Pakistani (A2),,,Controlled drugs,Offender given penalty notice,,
Person search,2015-11-02T18:55:00+00:00,,,,,Male,25-34,Not Stated (NS),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-02T19:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-02T20:00:00+00:00,,,52.578157,-0.250492,Male,25-34,White - White British (W1),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-02T20:15:00+00:00,,,52.578157,-0.250492,Male,over 34,Not Stated (NS),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-11-02T20:20:00+00:00,,,52.578157,-0.250492,Male,10-17,Not Stated (NS),,,Controlled drugs,Nothing found - no further action,,
